symbol,signal_time,entry_time,raw_entry_open,sweep_low,ref_low,btc_sigma,vol_percentile,vol_scalar,vol_history_count,atr14
BTC,2023-02-25 20:00:00,2023-02-26 00:00:00,23157.07,22722.0,22841.19,0.00973224070012789,0.1721624046657694,1.0,8916,307.0835714285721
ETH,2023-02-25 20:00:00,2023-02-26 00:00:00,1594.58,1557.33,1575.64,0.00973224070012789,0.1721624046657694,1.0,8916,23.433571428571423
ETH,2023-03-21 04:00:00,2023-03-21 08:00:00,1730.34,1717.01,1722.0,0.013790182905106096,0.5259496466431095,1.0,9056,37.08071428571429
BTC,2023-03-22 20:00:00,2023-03-23 00:00:00,27250.97,26601.8,26650.27,0.01481312667395702,0.6443856165894551,1.0,9066,625.1800000000003
ETH,2023-04-03 00:00:00,2023-04-03 04:00:00,1778.33,1762.77,1763.0,0.01472519853535686,0.6314464031533997,1.0,9133,18.005714285714312
BTC,2023-04-03 20:00:00,2023-04-04 00:00:00,27800.0,27200.24,27560.0,0.014779001554599209,0.6379951849420005,1.0,9138,361.16428571428594
BTC,2023-04-17 00:00:00,2023-04-17 04:00:00,29982.8,29740.64,29966.0,0.010498785592205285,0.24910491483129002,1.0,9217,213.72999999999956
BTC,2023-04-18 00:00:00,2023-04-18 04:00:00,29447.0,29096.78,29240.65,0.010428538664661579,0.24395532906863276,1.0,9223,269.67000000000036
BTC,2023-04-19 08:00:00,2023-04-19 12:00:00,29310.64,29000.0,29096.78,0.010031263331311798,0.20106164012566352,1.0,9231,404.0128571428569
ETH,2023-04-20 16:00:00,2023-04-20 20:00:00,1927.7,1914.43,1923.03,0.009951519278650331,0.1912544647689144,1.0,9239,38.867142857142916
BTC,2023-04-21 04:00:00,2023-04-21 08:00:00,28155.02,27815.89,28010.0,0.0099683206064609,0.1936810214239342,1.0,9242,481.50285714285695
ETH,2023-04-21 04:00:00,2023-04-21 08:00:00,1928.44,1898.0,1914.43,0.0099683206064609,0.1936810214239342,1.0,9242,39.3657142857143
ETH,2023-04-21 12:00:00,2023-04-21 16:00:00,1903.91,1890.6,1898.0,0.009892605265775328,0.18498485504110773,1.0,9244,40.82785714285717
BTC,2023-04-21 20:00:00,2023-04-22 00:00:00,27262.84,27125.0,27184.54,0.008501279520855175,0.09560891196192949,1.0,9246,463.1621428571429
ETH,2023-04-21 20:00:00,2023-04-22 00:00:00,1848.77,1825.0,1836.61,0.008501279520855175,0.09560891196192949,1.0,9246,37.42000000000001
BTC,2023-04-24 16:00:00,2023-04-24 20:00:00,27383.28,26942.82,27125.0,0.008018570429344968,0.08247867861384,1.0,9263,392.1021428571429
ETH,2023-04-24 16:00:00,2023-04-24 20:00:00,1831.32,1806.0,1825.0,0.008018570429344968,0.08247867861384,1.0,9263,29.34142857142857
ETH,2023-04-25 08:00:00,2023-04-25 12:00:00,1826.03,1805.65,1806.0,0.007951769890582733,0.08157979928779541,1.0,9267,29.346428571428596
ETH,2023-04-25 12:00:00,2023-04-25 16:00:00,1815.0,1801.66,1805.65,0.007951050645447516,0.08157099697885196,1.0,9268,30.387142857142862
ETH,2023-04-26 20:00:00,2023-04-27 00:00:00,1866.01,1785.0,1801.66,0.009675325590037578,0.16763691246226822,1.0,9276,45.126428571428555
BTC,2023-05-01 04:00:00,2023-05-01 08:00:00,28629.08,28250.15,28369.95,0.009538501257652682,0.14824768866910343,1.0,9302,338.7964285714284
BTC,2023-05-01 20:00:00,2023-05-02 00:00:00,28068.26,27666.95,27799.99,0.009642904718304361,0.16269073715882226,1.0,9306,422.1814285714281
ETH,2023-05-01 20:00:00,2023-05-02 00:00:00,1830.73,1806.12,1808.01,0.009642904718304361,0.16269073715882226,1.0,9306,27.30285714285713
ETH,2023-05-08 00:00:00,2023-05-08 04:00:00,1865.38,1840.0,1860.0,0.009861174882560202,0.18966070855185702,1.0,9343,33.01571428571425
ETH,2023-05-08 04:00:00,2023-05-08 08:00:00,1851.43,1838.34,1840.0,0.00987783052249168,0.1917808219178082,1.0,9344,34.34071428571425
BTC,2023-05-08 08:00:00,2023-05-08 12:00:00,27934.09,27577.01,27830.85,0.009876693886287312,0.19165329052969501,1.0,9345,386.6707142857148
ETH,2023-05-08 08:00:00,2023-05-08 12:00:00,1862.79,1835.0,1838.34,0.009876693886287312,0.19165329052969501,1.0,9345,32.52142857142854
BTC,2023-05-08 20:00:00,2023-05-09 00:00:00,27668.8,27262.0,27289.39,0.010024362193478974,0.21074026529738982,1.0,9348,393.9992857142861
BTC,2023-06-28 16:00:00,2023-06-28 20:00:00,30099.99,29858.8,29930.0,0.008961329614109188,0.12410649539003418,1.0,9653,371.59857142857203
BTC,2023-06-30 12:00:00,2023-06-30 16:00:00,30067.72,29500.0,29858.8,0.009065757701108554,0.13120860927152317,1.0,9664,475.53357142857203
BTC,2023-07-06 12:00:00,2023-07-06 16:00:00,30407.0,29888.0,30200.0,0.008783164089595867,0.11865979381443299,1.0,9700,350.1385714285711
BTC,2023-07-06 20:00:00,2023-07-07 00:00:00,29895.42,29850.45,29888.0,0.008391582033706374,0.10523603380746238,1.0,9702,378.3621428571426
BTC,2023-07-07 00:00:00,2023-07-07 04:00:00,30135.41,29701.02,29850.45,0.00835837631726778,0.10388539626919509,1.0,9703,375.1207142857139
ETH,2023-07-07 00:00:00,2023-07-07 04:00:00,1858.03,1826.0,1846.0,0.00835837631726778,0.10388539626919509,1.0,9703,24.25928571428572
ETH,2023-07-17 08:00:00,2023-07-17 12:00:00,1910.09,1889.36,1898.39,0.007993855592851613,0.09370199692780339,1.0,9765,15.516428571428573
SOL,2023-07-18 12:00:00,2023-07-18 16:00:00,25.52,24.76,24.87,0.008051054169732851,0.09701187065083913,1.0,9772,0.9878571428571428
BTC,2023-07-18 16:00:00,2023-07-18 20:00:00,29715.98,29512.0,29659.2,0.008066582775923483,0.09822981684232068,1.0,9773,283.0057142857139
BTC,2023-09-21 12:00:00,2023-09-21 16:00:00,26584.01,26377.7,26567.09,0.007380172041659471,0.09299350521550875,1.0,10162,345.815
SOL,2023-10-05 16:00:00,2023-10-05 20:00:00,22.8,22.53,22.58,0.006314778455568002,0.046550209817507564,1.0,10247,0.7149999999999993
SOL,2023-10-09 16:00:00,2023-10-09 20:00:00,22.2,21.59,22.05,0.006231374338293158,0.04517573751338721,1.0,10271,0.4285714285714288
BTC,2023-10-11 04:00:00,2023-10-11 08:00:00,27021.95,26964.89,27011.01,0.006324269004180908,0.04941634241245136,1.0,10280,243.73142857142895
BTC,2023-10-11 16:00:00,2023-10-11 20:00:00,26763.19,26538.66,26727.56,0.006243236648629613,0.04590100165321404,1.0,10283,268.73428571428616
SOL,2023-10-12 00:00:00,2023-10-12 04:00:00,21.71,21.49,21.59,0.005959875151249359,0.03500243072435586,1.0,10285,0.4100000000000004
SOL,2023-10-12 08:00:00,2023-10-12 12:00:00,21.51,21.15,21.49,0.005909602662086733,0.03256537377272285,1.0,10287,0.415714285714286
SOL,2023-10-12 16:00:00,2023-10-12 20:00:00,21.22,20.93,21.15,0.005907130571140045,0.0325590436388376,1.0,10289,0.41857142857142904
ETH,2023-10-27 16:00:00,2023-10-27 20:00:00,1774.33,1744.66,1756.21,0.008193426062323206,0.15463917525773196,1.0,10379,36.17571428571427
ETH,2023-11-03 00:00:00,2023-11-03 04:00:00,1798.34,1777.11,1777.77,0.008173958778018511,0.15561102044734568,1.0,10417,28.053571428571413
BTC,2023-11-14 00:00:00,2023-11-14 04:00:00,36448.08,36190.17,36333.0,0.008689090820871487,0.1820089668987885,1.0,10483,350.0728571428564
ETH,2023-11-17 16:00:00,2023-11-17 20:00:00,1938.87,1904.0,1912.72,0.009442765376938889,0.22322703474535935,1.0,10505,40.58928571428573
SOL,2023-11-21 12:00:00,2023-11-21 16:00:00,55.11,52.73,54.7,0.009326440548006198,0.215330547112462,1.0,10528,2.0457142857142863
SOL,2023-11-21 16:00:00,2023-11-21 20:00:00,54.82,52.35,52.73,0.009326661777463033,0.21559502326906638,1.0,10529,2.1542857142857152
BTC,2023-11-22 00:00:00,2023-11-22 04:00:00,36379.99,35632.01,35735.0,0.009605596562488841,0.24518089450194663,1.0,10531,617.394285714286
ETH,2023-11-22 00:00:00,2023-11-22 04:00:00,1978.31,1928.41,1931.43,0.009605596562488841,0.24518089450194663,1.0,10531,40.72642857142858
ETH,2023-11-26 16:00:00,2023-11-26 20:00:00,2057.04,2036.42,2040.35,0.008113051668906171,0.14878302869589924,1.0,10559,22.23928571428574
BTC,2023-11-27 04:00:00,2023-11-27 08:00:00,37283.2,37051.0,37150.0,0.008104040131520503,0.1481726945654232,1.0,10562,229.4521428571414
ETH,2023-11-27 04:00:00,2023-11-27 08:00:00,2045.57,2030.0,2036.42,0.008104040131520503,0.1481726945654232,1.0,10562,19.711428571428574
SOL,2023-11-27 04:00:00,2023-11-27 08:00:00,55.93,55.5,55.7,0.008104040131520503,0.1481726945654232,1.0,10562,1.412857142857143
BTC,2023-11-27 16:00:00,2023-11-27 20:00:00,36877.0,36707.0,36715.0,0.008140893788516783,0.1518220539517274,1.0,10565,292.2521428571412
SOL,2023-11-27 16:00:00,2023-11-27 20:00:00,54.12,53.47,53.91,0.008140893788516783,0.1518220539517274,1.0,10565,1.2985714285714292
SOL,2023-12-05 04:00:00,2023-12-05 08:00:00,59.69,59.11,59.58,0.008088911531094782,0.14872761545711594,1.0,10610,1.7564285714285712
SOL,2023-12-11 00:00:00,2023-12-11 04:00:00,70.88,64.18,64.5,0.008562619269466607,0.18290277125410992,1.0,10645,3.1757142857142844
BTC,2023-12-11 16:00:00,2023-12-11 20:00:00,40779.99,40222.0,40400.0,0.008839113685926001,0.19476007136820359,1.0,10649,701.1571428571436
ETH,2023-12-11 16:00:00,2023-12-11 20:00:00,2187.6,2156.62,2161.0,0.008839113685926001,0.19476007136820359,1.0,10649,42.15785714285715
ETH,2023-12-13 00:00:00,2023-12-13 04:00:00,2166.03,2150.0,2156.62,0.009049776996662333,0.20653091864502204,1.0,10657,49.959285714285734
ETH,2023-12-13 04:00:00,2023-12-13 08:00:00,2172.48,2144.32,2150.0,0.009062278251867645,0.20744980296490897,1.0,10658,50.086428571428605
SOL,2023-12-13 04:00:00,2023-12-13 08:00:00,64.9,63.67,64.18,0.009062278251867645,0.20744980296490897,1.0,10658,3.309999999999999
BTC,2023-12-18 08:00:00,2023-12-18 12:00:00,41105.12,40542.93,40801.0,0.008786920614110435,0.19272148938160727,1.0,10689,463.97357142857174
SOL,2023-12-18 08:00:00,2023-12-18 12:00:00,69.02,67.0,68.56,0.008786920614110435,0.19272148938160727,1.0,10689,2.25
BTC,2023-12-26 08:00:00,2023-12-26 12:00:00,42685.56,42150.0,42500.0,0.008689889356909578,0.1901834776939555,1.0,10737,473.3142857142858
ETH,2023-12-26 08:00:00,2023-12-26 12:00:00,2242.6,2218.32,2220.0,0.008689889356909578,0.1901834776939555,1.0,10737,27.39999999999996
BTC,2023-12-29 20:00:00,2023-12-30 00:00:00,42066.94,41300.0,41637.6,0.008869329472276546,0.2001301357129578,1.0,10758,623.6571428571432
BTC,2024-01-03 12:00:00,2024-01-03 16:00:00,43000.01,40750.0,42056.0,0.009282226127117784,0.22900055627665492,1.0,10786,933.5399999999998
SOL,2024-01-03 12:00:00,2024-01-03 16:00:00,102.03,85.0,99.78,0.009282226127117784,0.22900055627665492,1.0,10786,4.9250000000000025
SOL,2024-01-07 00:00:00,2024-01-07 04:00:00,92.9,91.0,91.53,0.008921894340316129,0.2024613676320903,1.0,10807,3.962142857142857
ETH,2024-01-07 20:00:00,2024-01-08 00:00:00,2221.42,2203.46,2206.17,0.008885755306197543,0.2015353311135775,1.0,10812,26.134285714285756
SOL,2024-01-12 20:00:00,2024-01-13 00:00:00,92.14,87.0,91.68,0.009463549190352772,0.2472790997970854,1.0,10842,4.905
BTC,2024-01-18 20:00:00,2024-01-19 00:00:00,41327.51,40683.28,40831.99,0.009820513088199758,0.29407979407979407,1.0,10878,548.5342857142849
ETH,2024-01-18 20:00:00,2024-01-19 00:00:00,2470.81,2428.56,2430.0,0.009820513088199758,0.29407979407979407,1.0,10878,35.27214285714285
SOL,2024-02-16 12:00:00,2024-02-16 16:00:00,109.67,107.94,108.25,0.009274342063227919,0.2309502262443439,1.0,11050,2.867142857142855
SOL,2024-02-20 12:00:00,2024-02-20 16:00:00,106.62,103.0,105.0,0.008731135567269132,0.18809824814881704,1.0,11074,2.9542857142857164
BTC,2024-02-21 12:00:00,2024-02-21 16:00:00,51156.0,50625.0,50760.37,0.008778574783865263,0.19151624548736462,1.0,11080,722.2621428571438
SOL,2024-02-21 12:00:00,2024-02-21 16:00:00,103.86,101.01,102.28,0.008778574783865263,0.19151624548736462,1.0,11080,3.1750000000000003
SOL,2024-02-21 16:00:00,2024-02-21 20:00:00,102.04,100.23,101.01,0.008581804003855671,0.1776012995217038,1.0,11081,3.2921428571428564
SOL,2024-02-23 12:00:00,2024-02-23 16:00:00,100.29,100.18,100.23,0.008269997267114089,0.16011539848539488,1.0,11092,2.839285714285713
SOL,2024-02-23 16:00:00,2024-02-23 20:00:00,101.4,98.64,100.18,0.008252483471182822,0.1582980257820247,1.0,11093,2.8207142857142853
BTC,2024-02-23 20:00:00,2024-02-24 00:00:00,50744.15,50521.0,50625.0,0.008264877410905796,0.15981611681990265,1.0,11094,633.7564285714294
SOL,2024-02-24 00:00:00,2024-02-24 04:00:00,100.22,98.48,98.64,0.008261740189280971,0.1598017124831005,1.0,11095,2.6471428571428572
BTC,2024-03-05 16:00:00,2024-03-05 20:00:00,61410.98,59005.0,61320.0,0.01162283636799398,0.44529079666636795,1.0,11159,2068.846428571429
ETH,2024-03-05 16:00:00,2024-03-05 20:00:00,3376.46,3200.0,3360.0,0.01162283636799398,0.44529079666636795,1.0,11159,113.1392857142857
ETH,2024-03-11 00:00:00,2024-03-11 04:00:00,3866.92,3722.95,3791.26,0.012441281060596339,0.5046912697703512,1.0,11191,59.3721428571428
SOL,2024-03-11 00:00:00,2024-03-11 04:00:00,141.16,136.49,140.43,0.012441281060596339,0.5046912697703512,1.0,11191,3.931428571428569
ETH,2024-03-14 12:00:00,2024-03-14 16:00:00,3845.81,3820.2,3828.98,0.012355521963771439,0.495808062789868,1.0,11212,81.08071428571432
BTC,2024-03-14 16:00:00,2024-03-14 20:00:00,69415.09,68555.0,68620.82,0.012464067147205275,0.5061981628466958,1.0,11213,1480.864285714286
BTC,2024-03-15 08:00:00,2024-03-15 12:00:00,67757.75,65600.0,66699.0,0.01286782136747726,0.5358830346795044,1.0,11217,1898.5800000000017
ETH,2024-03-15 08:00:00,2024-03-15 12:00:00,3689.33,3570.0,3623.0,0.01286782136747726,0.5358830346795044,1.0,11217,110.95071428571434
BTC,2024-03-17 04:00:00,2024-03-17 08:00:00,65636.68,64533.0,64780.0,0.013228622407266551,0.5690238688991807,1.0,11228,2150.015714285718
ETH,2024-03-17 04:00:00,2024-03-17 08:00:00,3472.72,3412.0,3468.8,0.013228622407266551,0.5690238688991807,1.0,11228,126.15000000000002
ETH,2024-03-19 00:00:00,2024-03-19 04:00:00,3419.18,3362.15,3412.0,0.013479348714529887,0.5870629059524869,1.0,11239,107.15999999999998
BTC,2024-03-19 04:00:00,2024-03-19 08:00:00,64704.23,63577.0,64533.0,0.01355480019288024,0.5927935943060498,1.0,11240,1682.658571428572
SOL,2024-03-19 08:00:00,2024-03-19 12:00:00,177.84,170.0,176.78,0.01369876219025129,0.6003024641935771,1.0,11241,10.994285714285711
BTC,2024-03-19 12:00:00,2024-03-19 16:00:00,64051.85,62410.78,62505.0,0.013738384967079206,0.6022949653086639,1.0,11242,1715.7835714285725
BTC,2024-03-20 04:00:00,2024-03-20 08:00:00,62957.85,60775.0,61555.0,0.01410313606745392,0.6331139960874977,1.0,11246,1943.0057142857165
ETH,2024-03-20 04:00:00,2024-03-20 08:00:00,3218.47,3056.56,3150.88,0.01410313606745392,0.6331139960874977,1.0,11246,118.13857142857144
SOL,2024-03-20 04:00:00,2024-03-20 08:00:00,173.35,162.45,166.0,0.01410313606745392,0.6331139960874977,1.0,11246,11.407142857142858
ETH,2024-03-29 16:00:00,2024-03-29 20:00:00,3500.35,3445.91,3460.02,0.014791514481003142,0.7034415641864992,0.5,11303,62.90357142857143
BTC,2024-04-01 04:00:00,2024-04-01 08:00:00,69594.94,68888.0,69009.0,0.014514120326288531,0.6720268598692348,0.5,11318,632.4928571428588
BTC,2024-04-01 16:00:00,2024-04-01 20:00:00,69648.01,68062.86,68161.48,0.014647966487119257,0.6892500662485647,0.5,11321,839.7242857142867
ETH,2024-04-01 16:00:00,2024-04-01 20:00:00,3486.33,3413.71,3437.23,0.014647966487119257,0.6892500662485647,0.5,11321,57.544999999999945
SOL,2024-04-02 04:00:00,2024-04-02 08:00:00,183.18,181.0,181.71,0.015003709143077488,0.7234192864712116,0.5,11324,5.2450000000000045
BTC,2024-04-02 16:00:00,2024-04-02 20:00:00,65914.91,64550.0,64588.58,0.0150824200889334,0.731438156616933,0.5,11327,1365.9314285714293
ETH,2024-04-02 16:00:00,2024-04-02 20:00:00,3277.53,3212.0,3232.0,0.0150824200889334,0.731438156616933,0.5,11327,75.28071428571427
BTC,2024-04-03 00:00:00,2024-04-03 04:00:00,66225.79,64493.07,64550.0,0.015104178612526142,0.7322799894077147,0.5,11329,1461.7221428571434
ETH,2024-04-03 00:00:00,2024-04-03 04:00:00,3315.4,3202.79,3212.0,0.015104178612526142,0.7322799894077147,0.5,11329,83.27499999999999
SOL,2024-04-05 12:00:00,2024-04-05 16:00:00,175.89,167.84,169.11,0.012722428728475071,0.5238892806770099,1.0,11344,5.861428571428571
SOL,2024-04-09 08:00:00,2024-04-09 12:00:00,176.2,173.17,173.54,0.012839915968811198,0.5295152634820093,1.0,11367,3.693571428571431
SOL,2024-04-10 08:00:00,2024-04-10 12:00:00,170.21,168.24,169.11,0.012658368542326172,0.5181570386001935,1.0,11373,4.316428571428574
BTC,2024-04-10 12:00:00,2024-04-10 16:00:00,68657.31,67518.0,68210.0,0.012652272332864424,0.5176718832424828,1.0,11374,1177.174285714285
BTC,2024-04-19 00:00:00,2024-04-19 04:00:00,61785.14,59600.01,59678.16,0.012716419946266384,0.5214004376367615,1.0,11425,1759.6385714285705
ETH,2024-04-19 00:00:00,2024-04-19 04:00:00,2979.81,2865.18,2914.47,0.012716419946266384,0.5214004376367615,1.0,11425,86.54785714285711
SOL,2024-05-23 12:00:00,2024-05-23 16:00:00,172.69,168.82,171.8,0.010876412218387607,0.39004470426409904,1.0,11632,4.992142857142858
BTC,2024-05-23 20:00:00,2024-05-24 00:00:00,67969.66,66312.16,66753.42,0.010952106121732497,0.3958225889633832,1.0,11634,1107.3299999999997
SOL,2024-05-23 20:00:00,2024-05-24 00:00:00,176.15,165.35,168.82,0.010952106121732497,0.3958225889633832,1.0,11634,5.816428571428572
SOL,2024-05-24 04:00:00,2024-05-24 08:00:00,166.15,165.12,165.35,0.010981165388205857,0.3983327603987625,1.0,11636,6.065714285714287
SOL,2024-05-24 08:00:00,2024-05-24 12:00:00,166.34,162.5,165.12,0.010982977050022736,0.3984703961502105,1.0,11637,6.161428571428573
SOL,2024-05-26 08:00:00,2024-05-26 12:00:00,164.03,162.23,162.5,0.01080324544958027,0.3840673019143274,1.0,11649,3.34714285714286
SOL,2024-05-26 16:00:00,2024-05-26 20:00:00,162.71,161.14,162.23,0.010768430007110965,0.379624066603725,1.0,11651,2.9771428571428618
SOL,2024-05-26 20:00:00,2024-05-27 00:00:00,163.42,161.0,161.14,0.010778323317614451,0.38070717473395127,1.0,11652,2.9164285714285763
BTC,2024-05-28 00:00:00,2024-05-28 04:00:00,68050.3,67753.0,67924.39,0.01109989165014814,0.4100694742259199,1.0,11659,864.4700000000001
BTC,2024-05-28 16:00:00,2024-05-28 20:00:00,68424.28,67277.91,67486.65,0.01111674038762845,0.41104347080511017,1.0,11663,1036.3535714285722
BTC,2024-05-29 12:00:00,2024-05-29 16:00:00,67379.13,67262.34,67277.91,0.011069355242661501,0.40855330819334934,1.0,11668,1068.547142857144
BTC,2024-05-29 16:00:00,2024-05-29 20:00:00,67266.78,67124.65,67262.34,0.011070045488685454,0.40860399348701687,1.0,11669,1063.0578571428591
ETH,2024-05-29 20:00:00,2024-05-30 00:00:00,3767.44,3742.59,3744.41,0.011031207308888532,0.40531276778063413,1.0,11670,66.18642857142858
ETH,2024-05-30 08:00:00,2024-05-30 12:00:00,3737.01,3702.58,3712.73,0.010782514704826288,0.3807932836460207,1.0,11673,62.14857142857142
BTC,2024-05-31 16:00:00,2024-05-31 20:00:00,67681.0,66670.0,67124.65,0.00986452797321754,0.29552264360928004,1.0,11681,893.6714285714291
BTC,2024-06-07 16:00:00,2024-06-07 20:00:00,69255.01,68420.0,68567.32,0.009125514243011985,0.21154994455344195,1.0,11723,854.6721428571431
BTC,2024-06-11 00:00:00,2024-06-11 04:00:00,68464.0,67900.0,68420.0,0.008482118886005417,0.16443838882738654,1.0,11743,486.2042857142847
ETH,2024-06-11 08:00:00,2024-06-11 12:00:00,3529.56,3503.4,3505.0,0.008571853823664361,0.17011494252873563,1.0,11745,42.017142857142936
ETH,2024-06-11 16:00:00,2024-06-11 20:00:00,3497.21,3432.0,3432.01,0.008692646358113502,0.1798757129479867,1.0,11747,52.82142857142863
SOL,2024-06-11 16:00:00,2024-06-11 20:00:00,149.22,145.2,146.29,0.008692646358113502,0.1798757129479867,1.0,11747,3.5442857142857145
ETH,2024-06-13 16:00:00,2024-06-13 20:00:00,3481.43,3428.0,3432.0,0.00928729696976961,0.23131218641040904,1.0,11759,68.24285714285715
ETH,2024-07-23 16:00:00,2024-07-23 20:00:00,3457.03,3389.0,3411.4,0.010359605840234126,0.3715309609134094,1.0,11999,68.68642857142855
SOL,2024-07-25 00:00:00,2024-07-25 04:00:00,170.53,167.95,169.72,0.009983969463210842,0.3264762222037145,1.0,12007,5.423571428571429
BTC,2024-07-25 04:00:00,2024-07-25 08:00:00,64134.0,63800.0,63861.0,0.009953696934529094,0.3217854763491006,1.0,12008,932.1835714285693
ETH,2024-07-25 04:00:00,2024-07-25 08:00:00,3171.84,3130.0,3153.04,0.009953696934529094,0.3217854763491006,1.0,12008,73.11857142857136
SOL,2024-07-25 08:00:00,2024-07-25 12:00:00,168.81,167.04,167.95,0.00993609965717201,0.31917728370388876,1.0,12009,5.300000000000003
BTC,2024-07-25 12:00:00,2024-07-25 16:00:00,64790.89,63456.7,63800.0,0.009939897729969081,0.3195670274771024,1.0,12010,954.5892857142842
ETH,2024-07-25 12:00:00,2024-07-25 16:00:00,3142.28,3105.35,3130.0,0.009939897729969081,0.3195670274771024,1.0,12010,73.13214285714282
SOL,2024-07-25 12:00:00,2024-07-25 16:00:00,170.44,165.71,167.04,0.009939897729969081,0.3195670274771024,1.0,12010,5.370000000000003
ETH,2024-07-25 16:00:00,2024-07-25 20:00:00,3123.88,3100.9,3105.35,0.00993913492708054,0.31937390725168596,1.0,12011,71.91357142857139
ETH,2024-07-25 20:00:00,2024-07-26 00:00:00,3175.47,3087.53,3100.9,0.010014536270918212,0.33175158175158176,1.0,12012,73.46785714285708
SOL,2024-07-25 20:00:00,2024-07-26 00:00:00,171.86,165.42,165.71,0.010014536270918212,0.33175158175158176,1.0,12012,5.547142857142863
BTC,2024-07-29 16:00:00,2024-07-29 20:00:00,67303.05,66428.0,66650.0,0.010249446701721824,0.35853759867054424,1.0,12035,1169.2707142857148
BTC,2024-07-30 00:00:00,2024-07-30 04:00:00,66610.0,65862.0,66428.0,0.01026884323739923,0.3621334219489906,1.0,12037,1129.395714285714
BTC,2024-07-30 12:00:00,2024-07-30 16:00:00,66216.01,65555.0,65862.0,0.010266628181137447,0.3617940199335548,1.0,12040,997.2921428571426
BTC,2024-07-30 20:00:00,2024-07-31 00:00:00,66188.0,65302.67,65555.0,0.010233404040117562,0.35583790068095,1.0,12042,1048.8621428571423
SOL,2024-07-30 20:00:00,2024-07-31 00:00:00,179.16,175.39,176.28,0.010233404040117562,0.35583790068095,1.0,12042,4.462142857142855
SOL,2024-07-31 16:00:00,2024-07-31 20:00:00,176.58,174.99,175.39,0.0102504295055324,0.35901054204366234,1.0,12047,4.866428571428569
BTC,2024-08-01 04:00:00,2024-08-01 08:00:00,64328.6,63584.0,63750.0,0.010289067556932482,0.3663070539419087,1.0,12050,957.0857142857136
BTC,2024-08-01 16:00:00,2024-08-01 20:00:00,63422.01,62302.0,62666.07,0.010464844463724787,0.38007135153073923,1.0,12053,1071.0842857142857
ETH,2024-08-01 16:00:00,2024-08-01 20:00:00,3131.64,3080.02,3102.4,0.010464844463724787,0.38007135153073923,1.0,12053,59.46000000000007
SOL,2024-08-01 16:00:00,2024-08-01 20:00:00,162.39,157.91,161.25,0.010464844463724787,0.38007135153073923,1.0,12053,5.042857142857143
ETH,2024-08-02 20:00:00,2024-08-03 00:00:00,2989.61,2967.0,2985.13,0.010836067105622795,0.4064676616915423,1.0,12060,74.3307142857143
SOL,2024-08-02 20:00:00,2024-08-03 00:00:00,152.78,150.0,150.01,0.010836067105622795,0.4064676616915423,1.0,12060,6.583571428571427
BTC,2024-08-03 00:00:00,2024-08-03 04:00:00,61895.99,60505.0,61230.01,0.010755360320391911,0.39789403863692896,1.0,12061,1458.8542857142857
SOL,2024-08-03 00:00:00,2024-08-03 04:00:00,153.56,148.62,150.0,0.010755360320391911,0.39789403863692896,1.0,12061,6.422142857142857
SOL,2024-08-03 08:00:00,2024-08-03 12:00:00,152.38,148.35,148.62,0.010684547523843926,0.39277128409185114,1.0,12063,6.195714285714288
BTC,2024-08-03 20:00:00,2024-08-04 00:00:00,60697.99,59850.0,59920.0,0.010671843919090882,0.39201060832090173,1.0,12066,1408.0257142857138
SOL,2024-08-04 08:00:00,2024-08-04 12:00:00,143.5,139.4,140.0,0.010252574163836296,0.3590189742315022,1.0,12069,5.93214285714286
BTC,2024-08-04 16:00:00,2024-08-04 20:00:00,59257.67,57122.77,58960.0,0.010388553301290529,0.37610802750393507,1.0,12071,1384.4235714285714
SOL,2024-08-04 16:00:00,2024-08-04 20:00:00,141.99,131.22,135.0,0.010388553301290529,0.37610802750393507,1.0,12071,6.691428571428576
SOL,2024-09-30 08:00:00,2024-09-30 12:00:00,155.6,153.74,153.89,0.009353965321796028,0.23906212231085328,1.0,12411,2.5992857142857155
BTC,2024-09-30 16:00:00,2024-09-30 20:00:00,63488.0,63056.0,63249.68,0.009356375713414961,0.23950696850076533,1.0,12413,568.0435714285715
BTC,2024-09-30 20:00:00,2024-10-01 00:00:00,63327.6,62856.3,63056.0,0.009358193735370307,0.23964878363138392,1.0,12414,611.61
SOL,2024-10-01 00:00:00,2024-10-01 04:00:00,155.1,151.48,151.73,0.009348685532534486,0.23890455094643576,1.0,12415,3.026428571428574
SOL,2024-10-01 20:00:00,2024-10-02 00:00:00,145.12,142.29,142.55,0.00944732811585514,0.24863123993558775,1.0,12420,4.084285714285717
BTC,2024-10-02 16:00:00,2024-10-02 20:00:00,60190.01,60000.0,60164.0,0.009717667494142577,0.2886116700201207,1.0,12425,1128.7207142857146
BTC,2024-10-03 12:00:00,2024-10-03 16:00:00,60641.5,59828.11,60000.0,0.009614887054051497,0.27264682220434433,1.0,12430,1194.6642857142858
BTC,2024-10-09 12:00:00,2024-10-09 16:00:00,62316.0,61634.61,61798.97,0.008736672776599778,0.18017006257019091,1.0,12466,824.3442857142862
SOL,2024-10-09 12:00:00,2024-10-09 16:00:00,142.83,140.19,141.17,0.008736672776599778,0.18017006257019091,1.0,12466,2.9278571428571474
SOL,2024-10-09 16:00:00,2024-10-09 20:00:00,141.11,139.75,140.19,0.008597506317767945,0.16884575278735864,1.0,12467,2.8985714285714335
